semantic_field,concepticon_id1,concepticon_gloss1,concepticon_id2,concepticon_gloss2,evidence
Clothing and grooming,1161,thread,3457,headband or headdress,4
Clothing and grooming,1161,thread,474,dress,1
Clothing and grooming,1161,thread,585,boot,4
Clothing and grooming,1161,thread,603,coat,4
Clothing and grooming,1161,thread,64,pin,4
Clothing and grooming,1161,thread,68,tattoo,10
Clothing and grooming,1161,thread,757,button,1
Clothing and grooming,1161,thread,867,glove,10
Clothing and grooming,1161,thread,875,shoemaker,10
Clothing and grooming,1161,thread,917,ornament,3
Clothing and grooming,1171,mirror,233,snowshoe,25
Clothing and grooming,121,spin,1787,loom,9
Clothing and grooming,121,spin,233,snowshoe,24
Clothing and grooming,121,spin,277,spindle,4
Clothing and grooming,121,spin,278,awl,7
Clothing and grooming,121,spin,328,grass-skirt,27
Clothing and grooming,133,weave,1151,veil,12
Clothing and grooming,133,weave,327,poncho,18
Clothing and grooming,133,weave,328,grass-skirt,26
Clothing and grooming,1374,ring,1021,towel,1
Clothing and grooming,1374,ring,1043,braid,2
Clothing and grooming,1374,ring,151,razor,4
Clothing and grooming,1374,ring,1754,bracelet,1
Clothing and grooming,1374,ring,1821,brush,4
Clothing and grooming,1374,ring,1860,bead,1
Clothing and grooming,1374,ring,1926,ointment,1
Clothing and grooming,1374,ring,233,snowshoe,25
Clothing and grooming,1374,ring,332,rag,1
Clothing and grooming,1374,ring,3457,headband or headdress,4
Clothing and grooming,1374,ring,68,tattoo,10
Clothing and grooming,1475,comb,1043,braid,2
Clothing and grooming,1475,comb,151,razor,4
Clothing and grooming,1475,comb,1821,brush,4
Clothing and grooming,1475,comb,1926,ointment,1
Clothing and grooming,1475,comb,233,snowshoe,26
Clothing and grooming,151,razor,233,snowshoe,22
Clothing and grooming,157,dye,1029,jewel,4
Clothing and grooming,157,dye,1151,veil,10
Clothing and grooming,157,dye,233,snowshoe,21
Clothing and grooming,157,dye,326,cloak,10
Clothing and grooming,157,dye,327,poncho,15
Clothing and grooming,157,dye,328,grass-skirt,23
Clothing and grooming,157,dye,867,glove,6
Clothing and grooming,157,dye,875,shoemaker,6
Clothing and grooming,1600,skirt,1021,towel,1
Clothing and grooming,1600,skirt,1029,jewel,8
Clothing and grooming,1600,skirt,1043,braid,2
Clothing and grooming,1600,skirt,1151,veil,15
Clothing and grooming,1600,skirt,151,razor,4
Clothing and grooming,1600,skirt,1754,bracelet,1
Clothing and grooming,1600,skirt,1821,brush,4
Clothing and grooming,1600,skirt,1860,bead,1
Clothing and grooming,1600,skirt,1926,ointment,1
Clothing and grooming,1600,skirt,233,snowshoe,26
Clothing and grooming,1600,skirt,328,grass-skirt,29
Clothing and grooming,1600,skirt,332,rag,1
Clothing and grooming,1600,skirt,3457,headband or headdress,4
Clothing and grooming,1600,skirt,585,boot,4
Clothing and grooming,1600,skirt,64,pin,4
Clothing and grooming,1600,skirt,68,tattoo,10
Clothing and grooming,1600,skirt,757,button,1
Clothing and grooming,1600,skirt,867,glove,10
Clothing and grooming,1600,skirt,875,shoemaker,10
Clothing and grooming,1600,skirt,917,ornament,3
Clothing and grooming,1616,cloth,1021,towel,1
Clothing and grooming,1616,cloth,1029,jewel,8
Clothing and grooming,1616,cloth,1043,braid,2
Clothing and grooming,1616,cloth,1151,veil,15
Clothing and grooming,1616,cloth,121,spin,3
Clothing and grooming,1616,cloth,133,weave,3
Clothing and grooming,1616,cloth,151,razor,4
Clothing and grooming,1616,cloth,157,dye,3
Clothing and grooming,1616,cloth,1641,silk,9
Clothing and grooming,1616,cloth,1754,bracelet,1
Clothing and grooming,1616,cloth,1787,loom,12
Clothing and grooming,1616,cloth,1821,brush,4
Clothing and grooming,1616,cloth,1850,cotton,6
Clothing and grooming,1616,cloth,1860,bead,1
Clothing and grooming,1616,cloth,1926,ointment,1
Clothing and grooming,1616,cloth,2012,collar,3
Clothing and grooming,1616,cloth,233,snowshoe,26
Clothing and grooming,1616,cloth,277,spindle,7
Clothing and grooming,1616,cloth,278,awl,10
Clothing and grooming,1616,cloth,325,felt,15
Clothing and grooming,1616,cloth,326,cloak,15
Clothing and grooming,1616,cloth,327,poncho,22
Clothing and grooming,1616,cloth,328,grass-skirt,30
Clothing and grooming,1616,cloth,332,rag,1
Clothing and grooming,1616,cloth,3457,headband or headdress,4
Clothing and grooming,1616,cloth,474,dress,1
Clothing and grooming,1616,cloth,585,boot,4
Clothing and grooming,1616,cloth,603,coat,4
Clothing and grooming,1616,cloth,629,leather,2
Clothing and grooming,1616,cloth,64,pin,4
Clothing and grooming,1616,cloth,68,tattoo,10
Clothing and grooming,1616,cloth,757,button,1
Clothing and grooming,1616,cloth,867,glove,10
Clothing and grooming,1616,cloth,875,shoemaker,11
Clothing and grooming,1616,cloth,916,linen,16
Clothing and grooming,1616,cloth,917,ornament,3
Clothing and grooming,1616,cloth,964,wool,7
Clothing and grooming,1641,silk,233,snowshoe,19
Clothing and grooming,1641,silk,325,felt,7
Clothing and grooming,1641,silk,326,cloak,6
Clothing and grooming,1641,silk,327,poncho,13
Clothing and grooming,1641,silk,875,shoemaker,2
Clothing and grooming,1754,bracelet,151,razor,3
Clothing and grooming,1754,bracelet,233,snowshoe,25
Clothing and grooming,1754,bracelet,68,tattoo,7
Clothing and grooming,1850,cotton,1029,jewel,4
Clothing and grooming,1850,cotton,325,felt,10
Clothing and grooming,1850,cotton,875,shoemaker,7
Clothing and grooming,1851,pocket,1021,towel,1
Clothing and grooming,1851,pocket,1029,jewel,7
Clothing and grooming,1851,pocket,1043,braid,1
Clothing and grooming,1851,pocket,151,razor,3
Clothing and grooming,1851,pocket,1754,bracelet,1
Clothing and grooming,1851,pocket,1821,brush,3
Clothing and grooming,1851,pocket,1860,bead,1
Clothing and grooming,1851,pocket,1926,ointment,1
Clothing and grooming,1851,pocket,233,snowshoe,24
Clothing and grooming,1851,pocket,332,rag,1
Clothing and grooming,1851,pocket,3457,headband or headdress,4
Clothing and grooming,1851,pocket,64,pin,3
Clothing and grooming,1851,pocket,68,tattoo,10
Clothing and grooming,1851,pocket,757,button,1
Clothing and grooming,1851,pocket,917,ornament,3
Clothing and grooming,1860,bead,1821,brush,3
Clothing and grooming,1860,bead,68,tattoo,9
Clothing and grooming,1895,clothes,1021,towel,1
Clothing and grooming,1895,clothes,1029,jewel,7
Clothing and grooming,1895,clothes,1043,braid,2
Clothing and grooming,1895,clothes,1151,veil,14
Clothing and grooming,1895,clothes,121,spin,3
Clothing and grooming,1895,clothes,133,weave,3
Clothing and grooming,1895,clothes,151,razor,4
Clothing and grooming,1895,clothes,157,dye,3
Clothing and grooming,1895,clothes,1641,silk,9
Clothing and grooming,1895,clothes,1754,bracelet,1
Clothing and grooming,1895,clothes,1787,loom,11
Clothing and grooming,1895,clothes,1821,brush,4
Clothing and grooming,1895,clothes,1850,cotton,5
Clothing and grooming,1895,clothes,1860,bead,1
Clothing and grooming,1895,clothes,1926,ointment,1
Clothing and grooming,1895,clothes,2012,collar,3
Clothing and grooming,1895,clothes,233,snowshoe,27
Clothing and grooming,1895,clothes,277,spindle,7
Clothing and grooming,1895,clothes,278,awl,10
Clothing and grooming,1895,clothes,325,felt,15
Clothing and grooming,1895,clothes,326,cloak,14
Clothing and grooming,1895,clothes,327,poncho,21
Clothing and grooming,1895,clothes,328,grass-skirt,29
Clothing and grooming,1895,clothes,332,rag,1
Clothing and grooming,1895,clothes,3457,headband or headdress,4
Clothing and grooming,1895,clothes,474,dress,1
Clothing and grooming,1895,clothes,585,boot,4
Clothing and grooming,1895,clothes,603,coat,4
Clothing and grooming,1895,clothes,629,leather,2
Clothing and grooming,1895,clothes,64,pin,4
Clothing and grooming,1895,clothes,68,tattoo,9
Clothing and grooming,1895,clothes,757,button,1
Clothing and grooming,1895,clothes,867,glove,10
Clothing and grooming,1895,clothes,875,shoemaker,11
Clothing and grooming,1895,clothes,881,tailor,9
Clothing and grooming,1895,clothes,916,linen,15
Clothing and grooming,1895,clothes,917,ornament,3
Clothing and grooming,1895,clothes,964,wool,7
Clothing and grooming,1926,ointment,233,snowshoe,24
Clothing and grooming,1961,necklace,1021,towel,1
Clothing and grooming,1961,necklace,1043,braid,2
Clothing and grooming,1961,necklace,151,razor,4
Clothing and grooming,1961,necklace,1821,brush,4
Clothing and grooming,1961,necklace,1860,bead,1
Clothing and grooming,1961,necklace,1926,ointment,1
Clothing and grooming,1961,necklace,233,snowshoe,25
Clothing and grooming,1961,necklace,332,rag,1
Clothing and grooming,1961,necklace,3457,headband or headdress,4
Clothing and grooming,1961,necklace,68,tattoo,10
Clothing and grooming,2012,collar,1029,jewel,5
Clothing and grooming,2012,collar,1151,veil,11
Clothing and grooming,2012,collar,233,snowshoe,22
Clothing and grooming,2012,collar,328,grass-skirt,24
Clothing and grooming,2012,collar,64,pin,1
Clothing and grooming,2012,collar,867,glove,7
Clothing and grooming,2012,collar,875,shoemaker,7
Clothing and grooming,2130,headgear,1021,towel,1
Clothing and grooming,2130,headgear,1029,jewel,7
Clothing and grooming,2130,headgear,1043,braid,1
Clothing and grooming,2130,headgear,1151,veil,14
Clothing and grooming,2130,headgear,151,razor,3
Clothing and grooming,2130,headgear,1754,bracelet,1
Clothing and grooming,2130,headgear,1821,brush,3
Clothing and grooming,2130,headgear,1860,bead,1
Clothing and grooming,2130,headgear,1926,ointment,1
Clothing and grooming,2130,headgear,233,snowshoe,26
Clothing and grooming,2130,headgear,332,rag,1
Clothing and grooming,2130,headgear,3457,headband or headdress,4
Clothing and grooming,2130,headgear,64,pin,3
Clothing and grooming,2130,headgear,68,tattoo,10
Clothing and grooming,2130,headgear,757,button,1
Clothing and grooming,2130,headgear,867,glove,9
Clothing and grooming,2130,headgear,917,ornament,3
Clothing and grooming,278,awl,233,snowshoe,14
Clothing and grooming,329,stocking,1021,towel,1
Clothing and grooming,329,stocking,1029,jewel,8
Clothing and grooming,329,stocking,1043,braid,2
Clothing and grooming,329,stocking,1151,veil,15
Clothing and grooming,329,stocking,151,razor,4
Clothing and grooming,329,stocking,1754,bracelet,1
Clothing and grooming,329,stocking,1821,brush,4
Clothing and grooming,329,stocking,1860,bead,1
Clothing and grooming,329,stocking,1926,ointment,1
Clothing and grooming,329,stocking,233,snowshoe,26
Clothing and grooming,329,stocking,332,rag,1
Clothing and grooming,329,stocking,3457,headband or headdress,4
Clothing and grooming,329,stocking,585,boot,4
Clothing and grooming,329,stocking,64,pin,4
Clothing and grooming,329,stocking,68,tattoo,10
Clothing and grooming,329,stocking,757,button,1
Clothing and grooming,329,stocking,867,glove,10
Clothing and grooming,329,stocking,875,shoemaker,10
Clothing and grooming,329,stocking,917,ornament,3
Clothing and grooming,332,rag,233,snowshoe,25
Clothing and grooming,474,dress,1029,jewel,7
Clothing and grooming,474,dress,1043,braid,1
Clothing and grooming,474,dress,1151,veil,13
Clothing and grooming,474,dress,151,razor,3
Clothing and grooming,474,dress,1821,brush,2
Clothing and grooming,474,dress,2012,collar,2
Clothing and grooming,474,dress,233,snowshoe,25
Clothing and grooming,474,dress,328,grass-skirt,28
Clothing and grooming,474,dress,585,boot,3
Clothing and grooming,474,dress,603,coat,3
Clothing and grooming,474,dress,64,pin,3
Clothing and grooming,474,dress,68,tattoo,9
Clothing and grooming,474,dress,757,button,1
Clothing and grooming,474,dress,867,glove,8
Clothing and grooming,474,dress,875,shoemaker,10
Clothing and grooming,585,boot,1151,veil,11
Clothing and grooming,585,boot,233,snowshoe,23
Clothing and grooming,585,boot,875,shoemaker,7
Clothing and grooming,603,coat,1151,veil,11
Clothing and grooming,603,coat,233,snowshoe,22
Clothing and grooming,603,coat,328,grass-skirt,26
Clothing and grooming,603,coat,867,glove,6
Clothing and grooming,603,coat,875,shoemaker,7
Clothing and grooming,629,leather,1029,jewel,6
Clothing and grooming,629,leather,1151,veil,13
Clothing and grooming,629,leather,1787,loom,10
Clothing and grooming,629,leather,233,snowshoe,25
Clothing and grooming,629,leather,277,spindle,5
Clothing and grooming,629,leather,278,awl,8
Clothing and grooming,629,leather,326,cloak,13
Clothing and grooming,629,leather,327,poncho,20
Clothing and grooming,629,leather,875,shoemaker,9
Clothing and grooming,64,pin,233,snowshoe,20
Clothing and grooming,757,button,1029,jewel,6
Clothing and grooming,757,button,233,snowshoe,24
Clothing and grooming,757,button,64,pin,2
Clothing and grooming,757,button,917,ornament,2
Clothing and grooming,770,earring,1021,towel,1
