lemma,zh,ko,id,ms,en,nl,de,da,no,sv,fi,lt,pl,ru,uk,mk,el,ro,it,fr,ca,es,pt
marly,na,na,1.4299698648150689e-07,na,8.68181135344201e-08,3.5850332453840323e-07,0.0,1.6214007240319894e-06,0.0,na,na,na,na,na,na,na,na,na,5.98944169239581e-08,5.111383476400956e-07,na,1.3191009957365776e-07,7.737059738573263e-07
mop,1.3472197636241178e-06,na,na,na,4.037042279350535e-06,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
heartbreaking,na,na,3.275930963030885e-06,na,5.093329327352645e-06,na,na,2.2294259955439855e-06,na,na,na,na,na,na,na,na,na,na,na,na,na,1.890711427222428e-06,na
whirl,na,na,na,na,3.516133598144014e-06,na,na,na,na,na,na,na,na,na,na,na,na,2.2995326636772282e-07,na,na,na,na,na
walkway,na,na,na,1.0003418501549263e-06,1.982346925702592e-06,4.639454788144042e-07,na,na,4.410317034282989e-07,3.988522786370851e-07,na,na,na,na,na,na,na,na,na,na,na,na,na
misplace,na,na,na,na,3.762118253158204e-06,na,na,3.3553987205662e-06,5.088827347249602e-07,na,na,na,na,na,na,na,na,na,na,na,na,na,na
feline,na,na,na,na,1.866589440990032e-06,na,2.515782393963598e-07,2.2519454500444298e-08,na,na,na,na,na,6.020457098015117e-06,na,na,3.6265050999929774e-07,na,3.234298513893738e-06,3.7593401052239295e-06,1.0892356288974212e-06,3.2427899478524202e-06,4.29406815490816e-06
untidy,na,na,na,na,3.617421397267504e-07,na,na,na,1.0516909850982512e-06,na,na,na,na,na,na,na,na,na,na,na,na,na,2.2824326228791125e-06
concede,na,na,na,na,4.384314733488215e-06,na,3.6059547646811573e-06,1.4637645425288793e-06,na,na,na,na,na,na,na,na,na,na,na,1.7477633822532304e-06,na,na,na
sprite,na,2.481412565608548e-07,1.0139786314143215e-06,4.668261967389656e-07,2.9807552313484234e-06,4.42857047959204e-07,8.805238378872593e-07,6.755836350133289e-07,2.1033819701965024e-06,7.378767154786074e-07,3.7689663810711454e-07,na,1.1426312749687889e-06,na,na,na,na,na,9.383458651420104e-07,1.1541833656389256e-06,6.807722680608882e-08,1.1871908961629199e-06,8.252863721144813e-07
popularize,na,na,na,na,7.813630218097809e-07,2.319727394072021e-07,na,4.5038909000888595e-08,na,na,na,na,2.6525368883204026e-07,na,na,2.2322036448313995e-07,na,3.2193457291481193e-07,na,na,1.2934673093156878e-06,1.48398862020365e-06,2.0761110298504922e-06
spangle,na,na,na,na,1.0707567335911812e-06,na,2.0964853283029983e-08,4.954279990097745e-07,1.0177654694499205e-07,1.9942613931854252e-08,na,na,na,na,na,na,na,na,0.0,3.2976667589683593e-08,na,2.1985016595609626e-08,na
cotonou,na,na,na,na,na,na,0.0,2.2519454500444298e-08,na,0.0,0.0,na,na,na,na,na,na,na,1.7968325077187433e-07,6.925100193833554e-07,na,4.397003319121925e-08,0.0
pelota,na,na,na,na,2.8939371178140033e-08,na,na,4.5038909000888595e-08,na,na,na,na,na,na,na,na,na,na,9.982402820659684e-08,na,4.62925142281404e-06,na,na
damning,na,na,na,na,8.39241764166061e-07,na,na,na,2.3747860953831479e-07,na,na,na,na,na,na,na,na,na,na,2.3908084002520605e-06,na,na,na
stingy,3.536451879513309e-06,na,na,na,1.0852264191802512e-06,1.3496595747328123e-06,1.8449070889066386e-06,na,1.7980523293615261e-06,na,na,na,5.509115075742374e-07,2.422022970465852e-06,1.3768821261538416e-06,na,6.216865885702248e-07,na,1.2777475610444397e-06,na,na,1.3520785206299921e-06,3.868529869286631e-06
summation,na,na,1.6509652075592159e-06,na,8.97120506522341e-07,na,na,na,na,na,na,na,na,1.845350834640649e-07,5.73700885897434e-08,na,5.180721571418539e-08,na,na,8.738816911266152e-07,na,na,3.868529869286631e-08
womb,na,na,na,na,4.384314733488215e-06,na,5.031564787927196e-07,na,na,na,na,na,2.4893038490391472e-06,1.5224144385785355e-06,3.786425846923064e-06,na,na,na,4.392257241090261e-06,na,na,na,na
archaeology,3.3680494090602945e-07,na,na,na,2.749240261923303e-06,9.489793884840086e-07,1.1321020772836192e-06,9.683365435191048e-07,6.785103129666136e-07,9.57245468729004e-07,8.794254889166005e-07,9.437641163517704e-07,2.5505162387696177e-06,1.22254492794943e-06,4.360126732820498e-06,1.2165509864331127e-05,1.5801200792826545e-06,3.93220085488806e-06,2.9547912349152668e-06,3.0008767506612067e-06,7.760803855894127e-06,2.0995690848807193e-06,3.3011454884579254e-06
sneaky,na,na,na,na,5.078859641763576e-06,na,na,na,na,na,na,na,na,2.07601968897073e-06,na,na,na,na,na,3.248201757583834e-06,na,na,na
novena,na,na,5.589882198822542e-07,na,2.0257559824698022e-07,na,na,na,na,na,na,na,1.6323303928125554e-07,na,na,na,na,na,5.989441692395811e-07,na,na,na,1.6892580429218288e-06
spew,na,na,2.274952057660337e-06,1.9339942436328573e-06,3.834466681103554e-06,na,na,na,1.7641268137131955e-06,na,na,na,na,na,na,na,na,na,na,na,na,na,na
rossini,na,na,1.2999726043773353e-08,na,1.5916654147977017e-07,5.482992022352049e-07,3.7736735909453973e-07,1.351167270026658e-07,3.392551564833068e-08,5.982784179556276e-08,6.281610635118575e-08,na,6.121238973047083e-08,1.6146819803105678e-07,na,4.464407289662799e-07,na,3.909205528251288e-07,1.936586147207979e-06,4.122083448710449e-07,1.2934673093156878e-06,4.946628734012166e-07,2.450068917214866e-07
midwifery,8.420123522650736e-08,na,1.7289635638218561e-06,na,9.260598777004811e-07,na,na,na,na,na,na,3.775056465407081e-07,na,2.0760196889707303e-07,8.031812402564076e-07,na,na,na,na,na,na,na,na
funerary,na,na,na,na,1.3022717030163015e-07,na,na,na,na,na,na,na,na,na,na,2.6786443737976793e-06,na,na,na,2.901946747892156e-06,na,2.9130146989182757e-06,na
avail,na,na,na,na,6.4100707159580176e-06,na,na,na,na,na,na,na,na,na,3.6143155811538343e-06,na,na,na,na,na,na,na,na
speciation,na,na,na,na,1.4469685589070016e-08,2.1088430855200193e-08,na,na,na,na,na,na,2.0404129910156943e-08,na,2.007953100641019e-06,na,na,na,0.0,6.595333517936719e-08,na,8.79400663824385e-08,2.5790199128577542e-08
archeological,na,na,na,na,3.472724541376804e-07,na,na,na,na,na,na,1.8875282327035406e-07,na,na,na,na,2.7457824328518257e-06,na,na,na,na,na,na
battling,na,na,na,na,5.715525807682657e-06,na,na,na,na,na,na,na,3.223852525804797e-06,na,na,na,na,na,na,na,na,na,2.7724464063220855e-06
curricula,na,na,na,na,6.221964803300107e-07,1.0544215427600095e-07,8.385941313211993e-08,na,na,2.0142040071172797e-06,5.653449571606718e-07,na,na,na,na,na,na,na,na,na,na,5.056553816990215e-07,na
adaptive,na,na,8.189827407577212e-07,na,1.3456807597835115e-06,4.639454788144042e-07,0.0,1.1259727250222148e-07,1.696275782416534e-07,3.9885227863708504e-08,0.0,na,3.67274338382825e-07,na,3.2700950496153736e-06,na,na,6.898597991031684e-08,na,3.462550096916777e-07,4.765405876426218e-07,na,na
esoteric,3.943424516441428e-06,na,3.1199342505056047e-07,na,2.0981044104151524e-06,7.380950799320067e-07,3.186657699020558e-06,2.2519454500444297e-07,6.106592816699523e-07,5.982784179556276e-07,4.3971274445830026e-07,na,6.733362870351791e-07,1.4762806677125193e-06,9.752915060256377e-07,1.4509323691404096e-06,na,1.4946962313901983e-06,1.6970084795121464e-06,2.4567617354314275e-06,na,1.9346814604136472e-06,1.2379295581717219e-06
luftwaffe,na,na,1.2999726043773353e-08,na,1.736362270688402e-07,1.0544215427600095e-07,1.551399142944219e-06,9.007781800177719e-08,2.7140412518664545e-07,7.977045572741701e-08,3.1408053175592877e-07,3.775056465407081e-07,3.4687020847266804e-07,2.3066885433008113e-07,3.442205315384604e-07,0.0,1.8132525499964887e-07,9.198130654708912e-08,1.397536394892356e-07,8.244166897420898e-08,na,1.538951161692674e-07,7.737059738573262e-08
odious,na,na,na,na,6.945449082753608e-07,na,na,na,na,na,na,na,na,na,na,na,na,na,5.889617664189214e-06,5.573056822656527e-06,na,na,na
omnibus,na,na,na,3.334472833849754e-07,6.800752226862907e-07,2.7414960111760246e-07,1.6771882626423987e-07,2.4771399950488726e-07,1.3570206259332272e-07,1.9942613931854252e-08,na,na,1.428289093710986e-07,na,na,na,na,1.1497663318386141e-07,1.89665653592534e-06,8.409050235369316e-07,na,na,na
semifinal,na,na,9.593797820304734e-06,1.1337207635089165e-06,1.678483528332122e-06,na,9.958305309439243e-06,5.314591262104854e-06,3.528253627426391e-06,4.686514273985749e-06,1.256322127023715e-06,na,3.815572293199348e-06,9.157553516904221e-06,8.548143199871767e-06,na,7.952407612127458e-06,1.2279504424036399e-05,6.468597027787476e-06,na,1.2526209732320344e-05,1.0310972783340915e-05,4.3327534536010265e-06
wield,na,na,1.4039704127275222e-06,na,3.299088314307964e-06,na,na,na,na,na,na,na,9.385899758672194e-07,na,na,na,na,5.74883165919307e-07,1.397536394892356e-07,3.0008767506612067e-06,na,na,1.3281952551217433e-06
furiously,na,na,na,na,2.1270437815932924e-06,na,na,na,na,na,na,na,na,na,na,8.928814579325597e-06,na,na,1.0581346989899265e-06,2.1599717271242755e-06,2.0423168041826649e-07,4.067228070187781e-07,8.510765712430589e-07
tonic,na,na,5.329887677947075e-07,1.2004102201859114e-06,2.821588689868653e-06,9.068025267736082e-07,1.9078016487557285e-06,2.206906541043541e-06,na,na,na,na,na,na,na,na,na,4.415102714260278e-06,3.833242683133319e-06,1.8961583864068066e-06,6.671568226996705e-06,3.4076775723194923e-06,5.24830552266553e-06
bigotry,na,na,3.7699205526942724e-07,na,2.836058375457723e-06,na,na,na,na,na,na,na,na,4.844045940931704e-06,na,3.013474920522389e-06,1.4246984321400983e-06,na,2.8549672067086697e-06,na,na,na,na
