concepticon_id,concepticon_gloss,semantic_field,ontological_category,semantic_category,lex_wold,lex_ids,wl_mean,wl_cvar,en,do_mean,do_cvar,ins,cd,aoa_self,conc,sens,tax,freq_subtitleus,cd_subtitleus,freq_german,freq_spanish,freq_bbc,freq_cbeebies,freq_cbbc,freq_bnc,cd_bbc,cd_cbeebies,cd_cbbc,known_percentage,prevalence,valence_warriner,arousal_warriner,dominance_warriner,perceptual_max,perceptual_aggregated,action_max,action_aggregated,sensor_max,valence_mohammad,arousal_mohammad,dominance_mohammad
1390,wrong,Emotions and values,Property,Adjective,0.965274,0.884782,158.905686,0.560425,255.559553,242.60382,0.91488,8.18e-4,4933.550875,4.22,2.1,4.487885018,0,523.110488,7974.906449,153.033316,7.932559,383.163833,291.513736,436.862593,169.439262,5705.613905,1940.836941,4803.178043,0.990521,2.186654,3.24,5.29,3.39,2.777778,3.818154,2.894737,3.03308,2.894737,0.042,0.582,0.48
1394,bone,The body,Person/Thing,Noun,1,1,27.414597,0.688772,42.771715,293.17217,1.205,4.67e-4,806.288935,5.53,4.9,5.520898158,8,26.078074,942.108739,34.016152,17.091059,32.616544,26.501249,42.900245,25.635578,718.824377,97.402597,543.517515,0.994505,2.310163,5.24,4.75,6,3.555556,4.088809,3.380952,4.640359,3.555556,0.337,0.37,0.413
1396,sharp,Sense perception,Property,Adjective,1,0.99891,17.105881,1.132542,25.075569,194.92537,1.78487,5.83e-4,482.942747,6.11,3.86,5.5734188,0,23.803596,1003.742021,34.449228,2.331692,35.769626,67.022513,69.565979,51.956035,1099.635347,425.685426,1014.806789,1,2.575829,5.24,6,4.92,4.47619,5.257,2.428571,3.030954,4.47619,0.459,0.585,0.585
1398,dry,Sense perception,Property,Adjective,1,1,59.895296,0.801289,82.244395,343.39069,0.99996,3.9e-4,1430.73272,4.11,3.77,5.251324428,0,42.842551,1692.714066,14.645843,15.119939,91.974788,177.643854,71.549381,69.79452,2049.042514,806.277056,1141.206212,0.992611,2.247148,4.86,3.8,6.21,3.9,4.682343,2.421053,3.480309,3.9,0.363,0.169,0.311
1403,bite,The body,Action/Process,Verb,1,0.995953,20.084483,0.64983900000000006,43.466249,231.46189,0.93661,2.42e-4,795.312964,3.58,4.44,5.411996875,3,40.803363,1651.992076,10.708789,5.288373,27.877007,35.733942,106.148722,13.718669,820.796122,250.721501,1271.217046,0.997669,2.441772,3.52,5.1,6.58,3.125,3.668182,4.744801,4.7791689999999996,4.744801,0.219,0.796,0.51
1405,name,Speech and language,Person/Thing,Noun,1,0.983145,384.274884,0.60004,500.122318,1141.65778,0.68697,4.35e-4,7998.220113,3.68,3.5,4.475141663,5,641.873568,7739.379265,250.121084,505.255945,410.926813,332.205976,460.07574,277.176123,5121.95122,1911.976912,4570.241965,0.993994,2.292238,5.62,3.04,5.14,3.2,3.871924,2.714286,3.16072,3.2,0.573,0.3,0.415
1406,far,Spatial relations,Property,Adverb,1,0.84441600000000006,226.751273,0.927,437.180179,681.36517,0.64602,2.46e-4,6776.920795,4.878935,2.71,4.45360054,0,220.781292,5709.883337,35.630345,153.314735,407.441567,286.384462,366.047806,321.366674,6514.618861,2088.744589,4333.694475,0.995074,2.330994,4.74,2.95,3.56,3.75,3.901505,3,3.070462,3.75,0.229,0.324,0.269
1408,hear,Sense perception,Action/Process,Verb,1,1,300.07065,0.653749,667.968021,450.90959,0.64179,1.1e-4,6687.926431,3.8,3.66,5.860795535,1,555.364948,7979.308827,340.240266,98.435848,273.143108,549.34524,350.621348,145.889934,5235.495775,2858.946609,4319.248826,0.989899,2.17009,6.68,3.62,6.71,4.611111,4.613094,4.684211,4.689708,4.684211,0.76,0.429,0.444
1409,see,Sense perception,Action/Process,Verb,1,1,1328.258503,0.590885,2214.116336,2615.76553,0.57312,5.28e-4,33380.302581,3.06,3.21,6.211243849,1,2556.710106,9164.64891,1223.557855,1097.577738,2172.175583,3884.570135,2504.595615,1251.46505,9215.669149,7481.962482,8015.529072,0.997382,2.427978,6.27,3.9,6,5,5.000496,4.857143,4.857155,5,0.635,0.269,0.312
1413,play,Emotions and values,Action/Process,Verb,1,0.993932,388.338457,0.585732,825.236551,561.25412,1.32996,8.74e-4,8631.859982,4.1,3.24,6.281075402,1,354.544167,5881.576051,220.908138,175.982624,488.504512,1556.734643,650.482305,227.643508,5283.097146,4505.772006,4582.881907,1,2.575829,7.55,3.81,6.29,3.75,4.848344,3.4,5.115105,3.75,0.812,0.765,0.358
1414,squeeze,Basic actions and technology,Action/Process,Verb,1,0.963957,10.75423,0.945455,21.906758,131.52279,1.20502,1.1e-4,295.16464,5.42,4,5.795892355,2,15.097833,669.161347,0.196853,0.889408,22.626829,64.970803,22.258175,10.726271,711.83702,358.946609,391.838209,1,2.575829,4.85,3.91,6,4.15,4.923872,4.1,4.223169,4.15,0.458,0.676,0.532
1416,sit,Spatial relations,Action/Process,Verb,1,0.989205,310.455913,1.216054,261.665663,676.03287,1.2699,1.67e-4,2281.518837,3.47,4.8,5.616708394,2,311.368288,6144.618094,108.898933,49.470324,101.315048,89.93327,61.85275,95.661903,2796.25303,728.715729,1195.377393,0.995434,2.344725,5.82,3.19,6.06,3.194444,3.632795,4.210526,5.056035,4.210526,0.561,0.23,0.368
1417,kill,The body,Action/Process,Verb,1,0.992985,100.647048,0.705509,221.860187,777.87391,0.97118,4.15e-4,2175.912192,6.35,3.9,4.191456495,0,452.582041,6274.488224,286.53884,185.020934,81.836342,1.196831,91.677235,49.954079,1772.823547,10.822511,1240.520043,0.992366,2.239637,1.81,6.81,3.61,2.75,3.289772,2.888889,3.362946,2.888889,0.052,0.941,0.736
1420,count,Quantity,Action/Process,Verb,1,0.947465,44.977086,1.067038,123.236367,173.42033,0.82782,8.5e-5,1748.442599,2.61,3,4.831385076,1,89.979161,2923.178516,26.220784,63.099903,51.292106,148.91992,108.425961,44.432894,1521.060331,898.268398,1565.547129,0.991279,2.207668,5.89,2.3,5.17,3.058824,3.718114,3.421053,3.944547,3.421053,0.594,0.389,0.492
1421,suck,Food and drink,Action/Process,Verb,1,0.986265,33.581006,1.298757,157.225122,116.6875,0.71141,1.14e-4,2672.797389,5.58,3.46,5.656488575,2,34.901483,1290.997138,4.33076,5.120106,8.517286,14.361967,22.845849,4.625573,278.184161,95.598846,343.084146,0.997494,2.433288,3.71,5.6,5.47,2.56,4.062685,4.809524,4.847786,4.809524,0.344,0.706,0.377
1424,yellow,Sense perception,Property,Adjective,1,0.991859,48.810984,0.372927,55.027346,142.52512,1.1326,9.8e-4,992.287155,3.2,4.3,5.084855983,0,33.823066,1122.606207,4.370131,16.874717,69.442155,381.27603,170.719466,48.025879,1264.493307,1314.935065,1208.017335,0.997743,2.445391,6.09,3.83,6.35,4.588235,4.589714,3.263158,3.264458,4.588235,0.671,0.275,0.387
1426,expensive,Possession,Property,Adjective,1,0.947256,69.46608,0.65396,43.234738,121.34211,1.14875,4.66e-4,855.235835,6.33,3.13,4.598187721,0,27.960402,1219.458508,30.394062,4.663383,61.192583,3.24854,32.469021,61.849914,1684.826517,34.271284,588.660166,0.997403,2.428944,3.36,6.1,6.21,3.777778,3.950497,3.058824,3.288663,3.777778,0.323,0.54,0.53
1427,beautiful,Emotions and values,Property,Adjective,1,0.99703,538.771854,1.090526,341.913273,406.15995,1.36373,5.85e-4,6703.352121,5.72,2.16,5.239430664,0,279.741269,5474.356152,462.564555,98.940648,264.809256,373.240167,207.155291,91.362965,3902.657379,2095.959596,2751.895991,0.997368,2.427327,7.61,5.71,6.17,4.571429,4.919585,2.333333,2.914851,4.571429,0.875,0.614,0.648
1429,full,Quantity,Property,Adjective,1,1,99.03045,1.358721,305.681752,476.4707,1.15039,4.84e-4,5830.317413,4.24,3.59,5.518963631,0,166.919284,4762.271627,128.938541,66.72965,249.708178,179.182637,234.261781,292.917821,5262.353429,1394.300144,3521.126761,0.997468,2.432074,6,3.48,6.06,4.210526,4.42896,3.333333,4.330748,4.210526,0.602,0.255,0.704
1430,star,The physical world,Person/Thing,Noun,1,0.996077,111.15031,0.407443,178.307121,135.59567,1.12601,8.8e-4,3148.917235,3.89,4.69,4.945059227,6,81.371435,2005.282853,20.984501,61.080706,109.738138,252.360278,200.250114,69.942032,2174.596589,858.585859,1962.802456,0.990719,2.19205,7.47,5.5,5.82,4.444444,4.458198,3.1,3.185202,4.444444,0.833,0.418,0.56
1432,cut,Basic actions and technology,Action/Process,Verb,1,1,90.178971,1.092549,285.193001,1282.19823,0.80859,6.16e-4,4276.179175,4.43,4.55,5.567174243,2,229.781169,5438.03654,21.102613,33.533091,107.903798,7.351959,14.177649,43.221184,1483.066576,50.505051,250.993138,0.989691,2.164678,3.9,5.07,4.55,3.45,4.41723,4.210526,4.420108,4.210526,0.49,0.49,0.393
1435,hunt,Warfare and hunting,Action/Process,Verb,1,0.959093,11.072088,0.87996,30.168818,176.83296,0.94784,1.25e-4,529.813112,6.06,3.81,5.767881097,2,25.881999,784.723751,33.661818,14.518987,48.778565,68.561295,84.698599,28.290804,1049.413717,339.105339,843.264717,0.994709,2.317506,3.84,5.1,5.3,2.470588,2.804578,4,5.537796,4,0.327,0.806,0.588
1439,swim,Motion,Action/Process,Verb,1,0.97985,13.757402,0.770136,21.05306,126.82808,1.46939,1.76e-4,401.067932,4.17,4.43,6.630066582,1,31.823094,930.002201,27.008195,24.374591,26.003006,103.440358,76.618074,15.415064,557.460096,523.088023,767.425063,0.995294,2.339344,6.71,6.05,6.47,3.3,4.441561,4.157895,5.885055,4.157895,0.688,0.461,0.529
1440,spit,The body,Action/Process,Verb,1,0.997928,9.608738,1.424152,10.779746,124.77392999999999,0.84834,9.2e-5,215.959656,5.06,4.71,5.308366693,2,19.372284,817.74158,3.346496,2.788415,7.183671,3.932443,16.014132,5.015427,245.649278,27.056277,274.467317,0.997543,2.435655,3,3.57,4.36,3.210526,3.865635,4.47619,4.511387,4.47619,0.149,0.545,0.436
1441,fly,Motion,Action/Process,Verb,1,1,61.202109,0.52713,119.864983,263.31156,0.93671,5.61e-4,1450.31148,3.05,4.64,4.1829666659999996,1,85.018444,2331.058772,87.796319,58.773052,80.076368,342.464524,121.354801,40.165566,1679.804354,1471.861472,1561.935717,0.99455,2.311773,6.06,4.9,5.28,3.575758,3.851357,2,2.523159,3.575758,0.76,0.775,0.676
1442,stand,Spatial relations,Action/Process,Verb,1,0.98219,255.198078,1.37704,274.615828,544.74518,1.39228,1.67e-4,3385.642243,4.39,4.16,5.469561888,2,226.21259,5412.72287,223.742818,32.451379,90.031379,54.54128,76.98537,107.188957,2571.784178,458.152958,1437.342001,0.99270099999999994,2.249943,5.27,3.1,5.89,4,4.160471,4.4,4.508006,4.4,0.6,0.324,0.509
1443,walk,Motion,Action/Process,Verb,0.976504,0.98219,105.213984,1.001321,403.480813,587.46421,1.43552,5.17e-4,4129.041827,3.45,4.07,5.626412129,1,215.879398,5336.781862,1224.542119,31.369666,155.393367,187.047523,164.695802,110.023305,3379.042295,990.25974,2287.829541,0.992556,2.245447,6.77,3.24,5.83,3.117647,3.707087,4.947368,5.028741,4.947368,0.643,0.412,0.45
1446,come,Motion,Action/Process,Verb,1,1,1400.303189,0.736347,2104.582545,4997.27573,0.64241,1.63e-4,24652.921982,3.32,3.22,4.642082517,0,3140.957012,9174.554259,771.8202,286.557692,1799.006423,3472.860413,2439.877952,732.568505,9080.507457,7126.623377,7977.609245,0.990521,2.186654,5.64,3.57,5.94,2.464286,2.605064,1.428571,2.051449,2.464286,0.529,0.269,0.558
1447,give,Possession,Action/Process,Verb,1,1,789.55238,0.705455,1014.294478,1769.17412,0.75081,4.73e-4,12877.484426,4.28,2.83,4.867369032,1,1167.827154,8902.707462,434.060279,190.717954,167.618994,123.102575,123.264744,241.783642,3953.970784,923.520924,2156.013001,1,2.575829,7.73,4.57,5.72,3.555556,3.823237,3.333333,3.902419,3.555556,0.75,0.346,0.5
1448,hold,Possession,Action/Process,Verb,1,0.904088,212.654737,1.093251,324.824844,398.72331,0.84306,3.9e-4,3470.483536,4.67,3.68,6.148465778,0,436.739121,7106.53753,275.357605,7.908521,210.711106,397.176779,337.47213,143.308464,4607.507042,2550.505051,4066.449982,1,2.575829,6.05,4.86,5.67,4.352941,5.052708,4.578947,4.694205,4.578947,0.448,0.29,0.364
1449,rub,Basic actions and technology,Action/Process,Verb,1,0.970852,21.129911,0.797184,50.209016,164.64378,0.84498,1.36e-4,583.803026,4.83,4.33,6.118337971,1,15.470377,649.350649,3.858314,0.937484,11.893462,31.459547,22.992768,7.554751,403.519881,155.122655,417.118093,0.990698,2.191459,6.63,4.35,6.78,4.777778,5.25584,4.090909,4.37687,4.777778,0.521,0.565,0.4
1452,push,Motion,Action/Process,Verb,1,0.974796,70.261129,0.867351,121.167234,121.73955,0.52566,3.65e-4,1222.485909,4.26,4.21,6.068973958,1,70.567662,2315.650451,12.834798,4.975878,82.857623,150.116751,191.728833,38.142536,2118.042667,800.865801,1592.632719,1,2.575829,5.39,4.4,4.06,3.944444,4.429685,4.421053,5.150308,4.421053,0.417,0.608,0.524
1455,pull,Basic actions and technology,Action/Process,Verb,1,1,94.2347,0.934132,169.278179,330.80544,0.86937,2.69e-4,1637.79294,4.79,3.97,5.647797106,1,146.468584,4050.187101,102.757127,26.345712,87.056774,146.013332,171.086763,47.277779,2364.565365,809.88456,2327.555074,0.997214,2.420122,5.59,4.1,6,4.388889,4.79356,4,4.121359,4.388889,0.45,0.685,0.473
1457,sew,Clothing and grooming,Action/Process,Verb,1,0.991199,27.739178,1.084004,67.630243,142.08932,0.94434,1.7e-4,579.353308,6.05,4.32,5.754785327,3,5.509729,233.325996,4.015796,3.052833,2.275573,4.616347,2.864914,2.275908,77.079285,14.430014,54.171181,0.9925,2.243727,5.67,4.35,5.77,3.941176,4.690622,4.388889,4.437518,4.388889,0.51,0.34,0.34
1458,say,Speech and language,Action/Process,Verb,1,0.980488,1567.177456,0.558744,2224.1292,5890.24175,1.66045,1.84e-4,23320.379709,3.42,2.58,5.112080487,2,1639.781479,9060.09245,1306.74782,1050.030459,1131.043989,1039.532853,607.802438,2207.789054,7841.561674,3174.603175,5673.52835,0.992228,2.235438,5.91,4.43,6.88,3.9,3.962761,4.05,4.147935,4.05,0.571,0.31,0.482
1463,drunk,The body,Property,Adjective,1,0.967033,25.996143,0.636158,59.151141,233.07765,0.84913,5.29e-4,1173.242361,9.26,3.48,6.127984519,0,76.56758,2219.898745,42.087115,14.879558,28.546293,3.24854,4.481019,24.255281,700.482564,30.663781,93.896714,0.995614,2.351772,4.06,5.05,2.94,3.1,3.535529,3.684211,4.470632,3.684211,0.194,0.8,0.25
1467,circle,Spatial relations,Person/Thing,Noun,0.975107,0.856026,41.434201,0.829934,61.741174,136.71962,0.88706,5.24e-4,1122.515574,3.67,4.44,5.025446459,4,21.529117,759.410081,20.354573,21.65829,23.598533,131.993316,33.570911,37.54195,672.31478,553.751804,422.535211,0.997361,2.427,5.76,3.33,5.38,4.526316,4.588583,2.428571,3.117732,4.526316,0.48,0.29,0.343
1468,look for,Possession,Action/Process,Verb,1,0.995356,216.252693,1.148903,117.680095,232.74338,1.08881,2.44e-4,1557.401365,8.72,3,5.95084258,0,48.391495,1705.921197,185.947093,169.372158,64.390284,48.386151,63.615774,66.032949,1553.813569,337.301587,908.270134,0.99284,2.254311,5.56,3.85,5,4.263158,4.441409,4.4,4.974842,4.4,0.635,0.58,0.462
1469,week,Time,Person/Thing,Noun,0.972422,0.753933,659.187178,0.44404,1067.744653,258.11188,1.25407,8.8e-5,20140.314447,5.11,3.48,3.278832703,5,238.526147,5530.486463,191.222746,347.494169,457.176964,94.720592,323.955614,339.500184,5602.550385,434.704185,3215.962441,0.995475,2.346331,5.27,3.33,5.28,1.894737,1.974901,2.684211,3.020135,2.684211,0.51,0.231,0.351
1472,key,The house,Person/Thing,Noun,1,0.829148,68.708741,0.688376,118.475915,91.09709,0.4387,2.99e-4,2275.289232,3.58,4.89,5.537070313,7,86.881164,2383.887299,120.395132,78.027537,118.404154,39.495409,105.781425,132.950974,2877.481058,119.047619,1220.657277,0.994624,2.314411,6.22,3.9,6.75,4.294118,5.060612,3.411765,3.424523,4.294118,0.615,0.275,0.519
1474,sea,The physical world,Person/Thing,Noun,0.959658,0.846713,113.172424,0.549277,62.001624,608.2714,1.97557,9.67e-4,1156.63008,4.74,4.79,5.701552139,4,59.861926,1490.204711,45.394241,67.138297,160.01392,340.412814,184.529819,137.460644,2301.024085,1332.972583,1449.981943,1,2.575829,6.56,2.8,5.22,4,5.302195,2.894737,3.310534,4,0.833,0.353,0.589
1476,chair,The house,Person/Thing,Noun,1,0.952121,29.999105,0.67391,61.639888,143.02032,1.50217,4.76e-4,1130.821715,3.43,4.58,6.048896535,9,49.254228,1710.323575,30.472803,55.479838,45.218954,52.660546,41.137221,84.271825,1020.372513,279.58153,590.465872,0.997653,2.44097,5.89,2.86,5.28,4.35,5.131069,3.157895,4.418002,4.35,0.562,0.082,0.276
1477,keep,Possession,Action/Process,Verb,0.934669,0.808473,191.498745,1.168471,841.051667,511.0261,0.84153,2.47e-4,12894.096707,4.42,2.37,4.05259182,1,702.872733,8331.499009,79.371022,23.917868,527.784172,693.819789,805.261098,293.065334,7063.344761,3591.269841,6422.896352,0.997602,2.438504,6.32,3.43,5.71,1.9,2.085587,2.666667,3.47218,2.666667,0.714,0.296,0.547
1480,body,The body,Person/Thing,Noun,0.976504,0.995675,220.987913,0.625325,237.545078,422.92083,1.14231,7.2e-4,4342.331652,4.28,4.79,7.33434858,5,195.546343,4360.5547,134.292935,217.688655,149.746575,138.490397,204.510755,268.968102,3017.009848,627.705628,2042.253521,1,2.575829,5.95,4.62,5.76,4.315789,5.632561,3.95,5.99849,4.315789,0.694,0.461,0.571
1481,hammer,Basic actions and technology,Person/Thing,Noun,1,0.844838,10.002652,1.296817,14.93248,105.48756,0.77676,2.55e-4,237.318303,5.42,4.77,6.423217185,9,12.490025,435.835351,14.724585,11.970953,45.541203,17.09758,13.443056,12.085494,650.042579,82.972583,218.49043,0.99763,2.439885,5.17,4.56,5.59,4.210526,5.458168,4.421053,4.678425,4.421053,0.312,0.509,0.563
1482,shoulder,The body,Person/Thing,Noun,1,1,36.479805,0.547235,46.302263,193.23083,0.86697,1.2e-4,902.402848,4.5,4.93,5.362371123,5,26.215327,1075.280652,22.480582,21.874633,28.952822,9.574645,21.817419,50.459836,793.065048,68.542569,359.3355,0.995062,2.330537,5.1,2.96,4.81,4.052632,4.70066,2.952381,3.692079,4.052632,0.562,0.286,0.406
1483,nine,Quantity,Number,Function word,0.896278,0.777564,28.607094,0.544065,29.344059,165.76421,0.80911,4.3e-5,4582.023139,3.2271,4.04,4.015111744,0,67.489272,2168.170812,39.094953,65.1191,116.89702,155.417001,121.575179,143.898514,2845.16453,826.118326,1775.009029,0.997382,2.427978,5.1,3.83,5.21,3.545455,3.637804,2.212121,2.550278,3.545455,0.552,0.255,0.327
1487,pour,Basic actions and technology,Action/Process,Verb,1,0.980118,16.180624,1.050774,62.073971,269.44371,2.18376,4.2e-5,571.640463,5,4.14,5.12713572,1,15.137048,665.859564,1.259857,25.913027,17.693942,71.296908,20.788988,13.402571,497.412494,396.825397,366.558324,0.993492,2.275348,5.16,3.28,5.35,3.636364,4.268403,3.75,3.848782,3.75,0.448,0.57,0.375
1489,cloud,The physical world,Person/Thing,Noun,1,0.992179,45.612712,0.298342,52.900335,136.76251,0.93019,3.93e-4,978.344705,3.63,4.54,5.222664614,7,11.764545,428.131191,7.007957,9.615223,17.009783,102.243527,12.781922,17.290581,446.754154,395.021645,218.49043,0.997625,2.439611,6.2,2.81,4.79,4.9,4.900644,2.909091,2.9146,4.9,0.74,0.133,0.342
1493,one,Quantity,Number,Function word,1,0.897777,2067.528462,1.382185,3199.71788,9207.70076,0.53343,4.77e-4,72619.994067,3.2271,3.97,3.688233785,0,3072.212855,9186.660797,183.702972,926.018116,3668.704336,4005.621,4622.795192,3070.400428,9459.789943,7440.47619,8441.675695,1,2.575829,6.09,2.67,5.56,3,3.336567,2.15,2.352924,3,0.542,0.292,0.37
1495,happy,Emotions and values,Property,Adjective,1,1,557.154987,0.763107,1177.524424,591.07611,1.39391,0.002015,22781.073865,2.72,2.56,6.247808591,0,333.211126,6088.487783,116.891154,296.701752,364.661789,600.296027,388.746737,123.615535,5486.167216,2494.588745,4194.65511,1,2.575829,8.47,6.05,7.21,4.5,5.606901,3.526316,4.073995,4.5,1,0.735,0.772
1498,two,Quantity,Number,Function word,1,0.886916,972.5832,0.294661,834.786392,3705.60065,1.14628,3.69e-4,35755.562148,4.239515,4.18,4.501236733,0,1066.357955,8768.434955,591.739319,1312.646245,1495.115815,1710.954813,1610.962952,1644.9232260000001,8757.342184,5046.897547,7407.006139,0.997706,2.443606,6.3,3.33,5.05,3.764706,4.180838,1.904762,2.626629,3.764706,0.52,0.2,0.404
1500,four,Quantity,Number,Function word,1,0.843976,146.125261,0.368088,166.427696,587.83302,0.68497,1.18e-4,14639.572827,4.93222,3.37,3.561435536,0,255.800421,5429.231785,146.340323,248.938131,471.271634,584.395278,458.533094,486.011778,6309.583597,2263.708514,4259.660527,0.992443,2.241987,5.26,3.39,5.65,3.166667,3.31033,1.894737,2.072124,3.166667,0.552,0.28,0.383
1506,measure,Spatial relations,Action/Process,Verb,0.975107,0.942025,78.017335,0.784281,61.336029,113.67116,0.57436,2.71e-4,847.819638,7.53,3.59,4.18431646,1,10.548875,490.865067,7.992221,4.615307,30.23686,15.900749,21.082826,68.235101,888.049436,79.365079,352.112676,0.99455,2.311773,5.14,4.36,5.41,3.238095,3.428654,2.9,3.206076,3.238095,0.51,0.375,0.365
1507,fruit,Food and drink,Person/Thing,Noun,0.944845,0.93765,71.021707,0.549959,71.609344,1126.36202,2.39999,0.001073,1282.705429,3.63,4.81,7.039247917,8,21.7448,788.025534,3.779572,13.725731,53.136361,188.928257,79.556447,43.474062000000004,1037.622552,640.33189,877.573131,0.990783,2.193813,7,4.09,6.12,4.631579,6.267179,3.65,4.682119,4.631579,0.896,0.291,0.312
1508,king,Social and political relations,Person/Thing,Noun,0.802977,0.733947,84.331917,0.631224,98.016103,484.00675,2.21535,6.83e-4,2259.566894,5.42,4.1,4.246177145,6,129.272741,1858.903808,110.473754,114.300967,124.184803,183.11508,158.304841,172.684539,1903.181431,512.265512,1244.131455,0.995283,2.338919,6,4.45,5.53,3.666667,3.878587,2.210526,2.630961,3.666667,0.677,0.69,0.892
1509,mosquito,Animals,Person/Thing,Noun,0.986424,0.938419,14.477295,0.874449,6.149519,155.23693,1.5494,8.1e-5,119.845743,6.1,4.88,5.656929777,11,1.843112,83.645168,1.535451,1.971121,1.928536,4.787322,5.068693,2.560397,48.474791,10.822511,83.062477,0.994987,2.327761,3.12,5.17,3.88,4.5,5.289867,2.368421,3.207596,4.5,0.229,0.4,0.198
1510,chin,The body,Person/Thing,Noun,1,0.914378,4.508873,0.924872,9.737945,94.14857,0.50652,4.9e-5,188.668051,4.22,4.89,5.292773066,6,12.705708,512.876954,5.7481,3.245138,8.542074,16.926604,12.928841,16.985019,283.424678,119.047619,220.296136,0.995074,2.330994,5.07,3.84,5.48,4.166667,4.504517,3.6,3.8455530000000002,4.166667,0.571,0.31,0.269
1511,rooster,Animals,Person/Thing,Noun,0.845025,0.950037,7.640821,0.841623,4.78939,169.07358,1.2021,5.4e-5,84.841293,6.41,4.75,5.413837284,13,3.8823,113.361215,9.291449,6.105667,1.353445,4.445371,5.362531,0.305562,27.949429,27.056277,25.279884,0.99022,2.178561,5.53,4.57,5.09,4.294118,5.088509,2.941176,2.99708,4.294118,0.459,0.385,0.275
