concepticon_id,glottocode,lex,concepticon_gloss,semantic_field,language,area,family
9,cent2050,1,announce,Speech and language,Central Kanuri,Africa,Saharan
9,tari1263,1,announce,Speech and language,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
9,sese1246,1,announce,Speech and language,Seselwa Creole French,Africa,Indo-European
9,roma1327,1,announce,Speech and language,Romanian,Eurasia,Indo-European
9,west2376,1,announce,Speech and language,West Slovakian Romani,Eurasia,Indo-European
9,lowe1385,1,announce,Speech and language,Lower Sorbian,Eurasia,Indo-European
9,oldh1241,1,announce,Speech and language,Old High German (ca. 750-1050),Eurasia,Indo-European
9,dutc1256,1,announce,Speech and language,Dutch,Eurasia,Indo-European
9,stan1293,1,announce,Speech and language,English,Eurasia,Indo-European
9,kild1236,1,announce,Speech and language,Kildin Saami,Eurasia,Uralic
9,bezh1248,1,announce,Speech and language,Bezhta,Eurasia,Nakh-Daghestanian
9,arch1244,1,announce,Speech and language,Archi,Eurasia,Nakh-Daghestanian
9,mana1288,1,announce,Speech and language,Manange,Eurasia,Sino-Tibetan
9,yaku1245,1,announce,Speech and language,Sakha,Eurasia,Turkic
9,oroq1238,1,announce,Speech and language,Oroqen,Eurasia,Tungusic
9,nucl1643,1,announce,Speech and language,Japanese,Eurasia,Japonic
9,mand1415,1,announce,Speech and language,Mandarin Chinese,Eurasia,Sino-Tibetan
9,thai1261,1,announce,Speech and language,Thai,Eurasia,Tai-Kadai
9,viet1252,1,announce,Speech and language,Vietnamese,Eurasia,Austroasiatic
9,hmon1333,1,announce,Speech and language,Hmong Daw,Eurasia,Hmong-Mien
9,indo1316,1,announce,Speech and language,Standard Indonesian,Papunesia,Austronesian
9,plat1254,1,announce,Speech and language,Plateau Malagasy,Africa,Austronesian
9,taki1248,1,announce,Speech and language,Takia,Papunesia,Austronesian
9,hawa1245,1,announce,Speech and language,Hawaiian,Papunesia,Austronesian
9,yaqu1251,1,announce,Speech and language,Yaqui,North America,Uto-Aztecan
9,tzot1259,1,announce,Speech and language,Tzotzil,North America,Mayan
9,kekc1242,1,announce,Speech and language,Q'eqchi',North America,Mayan
9,mezq1235,1,announce,Speech and language,Mezquital Otomi,North America,Otomanguean
9,sara1340,1,announce,Speech and language,Saramaccan,South America,Indo-European
9,imba1240,1,announce,Speech and language,Imbabura Highland Quichua,South America,Quechuan
9,gali1262,1,announce,Speech and language,Galibi Carib,South America,Cariban
9,hupd1244,0,announce,Speech and language,Hup,South America,Naduhup
9,wich1264,1,announce,Speech and language,Güisnay,South America,Mataguayan
9,mapu1245,1,announce,Speech and language,Mapudungun,South America,Araucanian
9,chew1245,0,announce,Speech and language,Chewong,Eurasia,Austroasiatic
9,guri1247,1,announce,Speech and language,Gurindji,Australia,Pama-Nyungan
1192,swah1253,1,threaten,Speech and language,Swahili,Africa,Atlantic-Congo
1192,iraq1241,1,threaten,Speech and language,Iraqw,Africa,Afro-Asiatic
1192,gaww1239,1,threaten,Speech and language,Ale-Gawwada,Africa,Afro-Asiatic
1192,haus1257,1,threaten,Speech and language,Hausa,Africa,Afro-Asiatic
1192,cent2050,1,threaten,Speech and language,Central Kanuri,Africa,Saharan
1192,tari1263,1,threaten,Speech and language,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
1192,sese1246,1,threaten,Speech and language,Seselwa Creole French,Africa,Indo-European
1192,roma1327,1,threaten,Speech and language,Romanian,Eurasia,Indo-European
1192,west2376,1,threaten,Speech and language,West Slovakian Romani,Eurasia,Indo-European
1192,lowe1385,1,threaten,Speech and language,Lower Sorbian,Eurasia,Indo-European
1192,oldh1241,1,threaten,Speech and language,Old High German (ca. 750-1050),Eurasia,Indo-European
1192,dutc1256,1,threaten,Speech and language,Dutch,Eurasia,Indo-European
1192,stan1293,1,threaten,Speech and language,English,Eurasia,Indo-European
1192,kild1236,1,threaten,Speech and language,Kildin Saami,Eurasia,Uralic
1192,bezh1248,1,threaten,Speech and language,Bezhta,Eurasia,Nakh-Daghestanian
1192,arch1244,1,threaten,Speech and language,Archi,Eurasia,Nakh-Daghestanian
1192,mana1288,1,threaten,Speech and language,Manange,Eurasia,Sino-Tibetan
1192,yaku1245,1,threaten,Speech and language,Sakha,Eurasia,Turkic
1192,oroq1238,1,threaten,Speech and language,Oroqen,Eurasia,Tungusic
1192,nucl1643,1,threaten,Speech and language,Japanese,Eurasia,Japonic
1192,mand1415,1,threaten,Speech and language,Mandarin Chinese,Eurasia,Sino-Tibetan
1192,thai1261,1,threaten,Speech and language,Thai,Eurasia,Tai-Kadai
1192,viet1252,1,threaten,Speech and language,Vietnamese,Eurasia,Austroasiatic
1192,hmon1333,1,threaten,Speech and language,Hmong Daw,Eurasia,Hmong-Mien
1192,indo1316,1,threaten,Speech and language,Standard Indonesian,Papunesia,Austronesian
1192,plat1254,1,threaten,Speech and language,Plateau Malagasy,Africa,Austronesian
1192,taki1248,1,threaten,Speech and language,Takia,Papunesia,Austronesian
1192,hawa1245,1,threaten,Speech and language,Hawaiian,Papunesia,Austronesian
1192,yaqu1251,1,threaten,Speech and language,Yaqui,North America,Uto-Aztecan
1192,tzot1259,1,threaten,Speech and language,Tzotzil,North America,Mayan
1192,kekc1242,1,threaten,Speech and language,Q'eqchi',North America,Mayan
1192,mezq1235,1,threaten,Speech and language,Mezquital Otomi,North America,Otomanguean
1192,sara1340,1,threaten,Speech and language,Saramaccan,South America,Indo-European
1192,imba1240,1,threaten,Speech and language,Imbabura Highland Quichua,South America,Quechuan
1192,gali1262,1,threaten,Speech and language,Galibi Carib,South America,Cariban
1192,hupd1244,0,threaten,Speech and language,Hup,South America,Naduhup
1192,wich1264,1,threaten,Speech and language,Güisnay,South America,Mataguayan
1192,mapu1245,1,threaten,Speech and language,Mapudungun,South America,Araucanian
1192,kett1243,1,threaten,Speech and language,Ket,Eurasia,Yeniseian
1192,chew1245,1,threaten,Speech and language,Chewong,Eurasia,Austroasiatic
1192,guri1247,1,threaten,Speech and language,Gurindji,Australia,Pama-Nyungan
101,swah1253,1,boast,Speech and language,Swahili,Africa,Atlantic-Congo
101,iraq1241,1,boast,Speech and language,Iraqw,Africa,Afro-Asiatic
101,gaww1239,1,boast,Speech and language,Ale-Gawwada,Africa,Afro-Asiatic
101,haus1257,1,boast,Speech and language,Hausa,Africa,Afro-Asiatic
101,cent2050,1,boast,Speech and language,Central Kanuri,Africa,Saharan
101,tari1263,1,boast,Speech and language,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
101,sese1246,1,boast,Speech and language,Seselwa Creole French,Africa,Indo-European
101,roma1327,1,boast,Speech and language,Romanian,Eurasia,Indo-European
101,west2376,1,boast,Speech and language,West Slovakian Romani,Eurasia,Indo-European
101,lowe1385,1,boast,Speech and language,Lower Sorbian,Eurasia,Indo-European
101,oldh1241,1,boast,Speech and language,Old High German (ca. 750-1050),Eurasia,Indo-European
101,dutc1256,1,boast,Speech and language,Dutch,Eurasia,Indo-European
101,stan1293,1,boast,Speech and language,English,Eurasia,Indo-European
101,kild1236,1,boast,Speech and language,Kildin Saami,Eurasia,Uralic
101,bezh1248,1,boast,Speech and language,Bezhta,Eurasia,Nakh-Daghestanian
101,arch1244,1,boast,Speech and language,Archi,Eurasia,Nakh-Daghestanian
101,yaku1245,1,boast,Speech and language,Sakha,Eurasia,Turkic
101,oroq1238,1,boast,Speech and language,Oroqen,Eurasia,Tungusic
101,nucl1643,1,boast,Speech and language,Japanese,Eurasia,Japonic
101,mand1415,1,boast,Speech and language,Mandarin Chinese,Eurasia,Sino-Tibetan
101,thai1261,1,boast,Speech and language,Thai,Eurasia,Tai-Kadai
101,viet1252,1,boast,Speech and language,Vietnamese,Eurasia,Austroasiatic
101,hmon1333,1,boast,Speech and language,Hmong Daw,Eurasia,Hmong-Mien
101,indo1316,1,boast,Speech and language,Standard Indonesian,Papunesia,Austronesian
101,plat1254,1,boast,Speech and language,Plateau Malagasy,Africa,Austronesian
101,taki1248,1,boast,Speech and language,Takia,Papunesia,Austronesian
101,hawa1245,1,boast,Speech and language,Hawaiian,Papunesia,Austronesian
101,yaqu1251,1,boast,Speech and language,Yaqui,North America,Uto-Aztecan
101,kekc1242,1,boast,Speech and language,Q'eqchi',North America,Mayan
101,mezq1235,1,boast,Speech and language,Mezquital Otomi,North America,Otomanguean
101,sara1340,1,boast,Speech and language,Saramaccan,South America,Indo-European
101,imba1240,1,boast,Speech and language,Imbabura Highland Quichua,South America,Quechuan
101,gali1262,1,boast,Speech and language,Galibi Carib,South America,Cariban
101,hupd1244,0,boast,Speech and language,Hup,South America,Naduhup
101,wich1264,1,boast,Speech and language,Güisnay,South America,Mataguayan
101,mapu1245,1,boast,Speech and language,Mapudungun,South America,Araucanian
101,kett1243,1,boast,Speech and language,Ket,Eurasia,Yeniseian
101,chew1245,0,boast,Speech and language,Chewong,Eurasia,Austroasiatic
1672,swah1253,1,write,Speech and language,Swahili,Africa,Atlantic-Congo
1672,iraq1241,1,write,Speech and language,Iraqw,Africa,Afro-Asiatic
1672,gaww1239,1,write,Speech and language,Ale-Gawwada,Africa,Afro-Asiatic
1672,haus1257,1,write,Speech and language,Hausa,Africa,Afro-Asiatic
1672,cent2050,1,write,Speech and language,Central Kanuri,Africa,Saharan
1672,tari1263,1,write,Speech and language,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
1672,sese1246,1,write,Speech and language,Seselwa Creole French,Africa,Indo-European
1672,roma1327,1,write,Speech and language,Romanian,Eurasia,Indo-European
1672,west2376,1,write,Speech and language,West Slovakian Romani,Eurasia,Indo-European
1672,lowe1385,1,write,Speech and language,Lower Sorbian,Eurasia,Indo-European
1672,oldh1241,1,write,Speech and language,Old High German (ca. 750-1050),Eurasia,Indo-European
1672,dutc1256,1,write,Speech and language,Dutch,Eurasia,Indo-European
1672,stan1293,1,write,Speech and language,English,Eurasia,Indo-European
1672,kild1236,1,write,Speech and language,Kildin Saami,Eurasia,Uralic
1672,bezh1248,1,write,Speech and language,Bezhta,Eurasia,Nakh-Daghestanian
1672,arch1244,1,write,Speech and language,Archi,Eurasia,Nakh-Daghestanian
1672,mana1288,1,write,Speech and language,Manange,Eurasia,Sino-Tibetan
1672,yaku1245,1,write,Speech and language,Sakha,Eurasia,Turkic
1672,oroq1238,1,write,Speech and language,Oroqen,Eurasia,Tungusic
1672,nucl1643,1,write,Speech and language,Japanese,Eurasia,Japonic
1672,mand1415,1,write,Speech and language,Mandarin Chinese,Eurasia,Sino-Tibetan
1672,thai1261,1,write,Speech and language,Thai,Eurasia,Tai-Kadai
1672,viet1252,1,write,Speech and language,Vietnamese,Eurasia,Austroasiatic
1672,hmon1333,1,write,Speech and language,Hmong Daw,Eurasia,Hmong-Mien
1672,indo1316,1,write,Speech and language,Standard Indonesian,Papunesia,Austronesian
1672,plat1254,1,write,Speech and language,Plateau Malagasy,Africa,Austronesian
1672,taki1248,1,write,Speech and language,Takia,Papunesia,Austronesian
1672,hawa1245,1,write,Speech and language,Hawaiian,Papunesia,Austronesian
1672,yaqu1251,1,write,Speech and language,Yaqui,North America,Uto-Aztecan
1672,tzot1259,1,write,Speech and language,Tzotzil,North America,Mayan
1672,kekc1242,1,write,Speech and language,Q'eqchi',North America,Mayan
1672,mezq1235,1,write,Speech and language,Mezquital Otomi,North America,Otomanguean
1672,sara1340,1,write,Speech and language,Saramaccan,South America,Indo-European
1672,imba1240,1,write,Speech and language,Imbabura Highland Quichua,South America,Quechuan
1672,gali1262,1,write,Speech and language,Galibi Carib,South America,Cariban
1672,hupd1244,1,write,Speech and language,Hup,South America,Naduhup
1672,wich1264,1,write,Speech and language,Güisnay,South America,Mataguayan
1672,mapu1245,1,write,Speech and language,Mapudungun,South America,Araucanian
1672,kett1243,1,write,Speech and language,Ket,Eurasia,Yeniseian
1672,chew1245,1,write,Speech and language,Chewong,Eurasia,Austroasiatic
1672,guri1247,1,write,Speech and language,Gurindji,Australia,Pama-Nyungan
724,swah1253,1,read,Speech and language,Swahili,Africa,Atlantic-Congo
724,iraq1241,1,read,Speech and language,Iraqw,Africa,Afro-Asiatic
724,gaww1239,1,read,Speech and language,Ale-Gawwada,Africa,Afro-Asiatic
724,haus1257,1,read,Speech and language,Hausa,Africa,Afro-Asiatic
724,cent2050,1,read,Speech and language,Central Kanuri,Africa,Saharan
724,tari1263,1,read,Speech and language,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
724,sese1246,1,read,Speech and language,Seselwa Creole French,Africa,Indo-European
724,roma1327,1,read,Speech and language,Romanian,Eurasia,Indo-European
724,west2376,1,read,Speech and language,West Slovakian Romani,Eurasia,Indo-European
724,lowe1385,1,read,Speech and language,Lower Sorbian,Eurasia,Indo-European
724,oldh1241,1,read,Speech and language,Old High German (ca. 750-1050),Eurasia,Indo-European
724,dutc1256,1,read,Speech and language,Dutch,Eurasia,Indo-European
724,stan1293,1,read,Speech and language,English,Eurasia,Indo-European
724,kild1236,1,read,Speech and language,Kildin Saami,Eurasia,Uralic
724,bezh1248,1,read,Speech and language,Bezhta,Eurasia,Nakh-Daghestanian
724,arch1244,1,read,Speech and language,Archi,Eurasia,Nakh-Daghestanian
724,mana1288,1,read,Speech and language,Manange,Eurasia,Sino-Tibetan
724,yaku1245,1,read,Speech and language,Sakha,Eurasia,Turkic
724,oroq1238,1,read,Speech and language,Oroqen,Eurasia,Tungusic
724,nucl1643,1,read,Speech and language,Japanese,Eurasia,Japonic
724,mand1415,1,read,Speech and language,Mandarin Chinese,Eurasia,Sino-Tibetan
724,thai1261,1,read,Speech and language,Thai,Eurasia,Tai-Kadai
724,viet1252,1,read,Speech and language,Vietnamese,Eurasia,Austroasiatic
724,hmon1333,1,read,Speech and language,Hmong Daw,Eurasia,Hmong-Mien
724,indo1316,1,read,Speech and language,Standard Indonesian,Papunesia,Austronesian
724,plat1254,1,read,Speech and language,Plateau Malagasy,Africa,Austronesian
724,taki1248,1,read,Speech and language,Takia,Papunesia,Austronesian
724,hawa1245,1,read,Speech and language,Hawaiian,Papunesia,Austronesian
724,yaqu1251,1,read,Speech and language,Yaqui,North America,Uto-Aztecan
724,tzot1259,1,read,Speech and language,Tzotzil,North America,Mayan
724,kekc1242,1,read,Speech and language,Q'eqchi',North America,Mayan
724,mezq1235,1,read,Speech and language,Mezquital Otomi,North America,Otomanguean
724,sara1340,1,read,Speech and language,Saramaccan,South America,Indo-European
724,imba1240,1,read,Speech and language,Imbabura Highland Quichua,South America,Quechuan
724,gali1262,1,read,Speech and language,Galibi Carib,South America,Cariban
724,hupd1244,1,read,Speech and language,Hup,South America,Naduhup
724,wich1264,1,read,Speech and language,Güisnay,South America,Mataguayan
724,mapu1245,1,read,Speech and language,Mapudungun,South America,Araucanian
724,kett1243,1,read,Speech and language,Ket,Eurasia,Yeniseian
724,chew1245,0,read,Speech and language,Chewong,Eurasia,Austroasiatic
724,guri1247,1,read,Speech and language,Gurindji,Australia,Pama-Nyungan
648,swah1253,1,paper,Speech and language,Swahili,Africa,Atlantic-Congo
648,iraq1241,1,paper,Speech and language,Iraqw,Africa,Afro-Asiatic
648,gaww1239,1,paper,Speech and language,Ale-Gawwada,Africa,Afro-Asiatic
648,haus1257,1,paper,Speech and language,Hausa,Africa,Afro-Asiatic
648,cent2050,1,paper,Speech and language,Central Kanuri,Africa,Saharan
648,tari1263,1,paper,Speech and language,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
648,sese1246,1,paper,Speech and language,Seselwa Creole French,Africa,Indo-European
648,roma1327,1,paper,Speech and language,Romanian,Eurasia,Indo-European
648,west2376,1,paper,Speech and language,West Slovakian Romani,Eurasia,Indo-European
648,lowe1385,1,paper,Speech and language,Lower Sorbian,Eurasia,Indo-European
648,oldh1241,1,paper,Speech and language,Old High German (ca. 750-1050),Eurasia,Indo-European
648,dutc1256,1,paper,Speech and language,Dutch,Eurasia,Indo-European
648,stan1293,1,paper,Speech and language,English,Eurasia,Indo-European
648,kild1236,1,paper,Speech and language,Kildin Saami,Eurasia,Uralic
648,bezh1248,1,paper,Speech and language,Bezhta,Eurasia,Nakh-Daghestanian
648,arch1244,1,paper,Speech and language,Archi,Eurasia,Nakh-Daghestanian
648,mana1288,1,paper,Speech and language,Manange,Eurasia,Sino-Tibetan
648,yaku1245,1,paper,Speech and language,Sakha,Eurasia,Turkic
648,oroq1238,1,paper,Speech and language,Oroqen,Eurasia,Tungusic
648,nucl1643,1,paper,Speech and language,Japanese,Eurasia,Japonic
648,mand1415,1,paper,Speech and language,Mandarin Chinese,Eurasia,Sino-Tibetan
648,thai1261,1,paper,Speech and language,Thai,Eurasia,Tai-Kadai
648,viet1252,1,paper,Speech and language,Vietnamese,Eurasia,Austroasiatic
648,hmon1333,1,paper,Speech and language,Hmong Daw,Eurasia,Hmong-Mien
648,indo1316,1,paper,Speech and language,Standard Indonesian,Papunesia,Austronesian
648,plat1254,1,paper,Speech and language,Plateau Malagasy,Africa,Austronesian
648,taki1248,1,paper,Speech and language,Takia,Papunesia,Austronesian
648,hawa1245,1,paper,Speech and language,Hawaiian,Papunesia,Austronesian
648,yaqu1251,1,paper,Speech and language,Yaqui,North America,Uto-Aztecan
648,tzot1259,1,paper,Speech and language,Tzotzil,North America,Mayan
648,kekc1242,1,paper,Speech and language,Q'eqchi',North America,Mayan
648,mezq1235,1,paper,Speech and language,Mezquital Otomi,North America,Otomanguean
648,sara1340,1,paper,Speech and language,Saramaccan,South America,Indo-European
648,imba1240,1,paper,Speech and language,Imbabura Highland Quichua,South America,Quechuan
648,gali1262,1,paper,Speech and language,Galibi Carib,South America,Cariban
648,hupd1244,1,paper,Speech and language,Hup,South America,Naduhup
648,wich1264,1,paper,Speech and language,Güisnay,South America,Mataguayan
648,mapu1245,1,paper,Speech and language,Mapudungun,South America,Araucanian
648,kett1243,1,paper,Speech and language,Ket,Eurasia,Yeniseian
